0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.7081350088119507,0.18256410956382751,-0.17460224032402039,-0.20717202126979828,-0.07925393432378769,0.06802830845117569,-0.1966886669397354,1.874631643295288,-0.08468054980039597,-0.2254304736852646,-0.5455947518348694,-1.2810194492340088,-3.944495916366577,-0.013969074934720993,-0.8362123370170593,-0.3761771321296692,-1.0545330047607422,-0.015039457008242607,-0.9066159725189209,0.32659026980400085,-0.23537802696228027,-0.27099674940109253,0.43375733494758606,0.26334577798843384,0.3026486933231354
0.6753430366516113,0.11656443029642105,-0.07624731212854385,-0.07032308727502823,0.043985817581415176,0.13992035388946533,-0.003996596671640873,1.8564313650131226,-0.1738748699426651,-0.19942036271095276,-0.4818069338798523,-1.4049909114837646,-4.027822017669678,-0.05682479962706566,-0.805457353591919,-0.4742688536643982,-1.0773365497589111,-0.012128985486924648,-0.8823139071464539,0.10780816525220871,-0.18795591592788696,-0.2731344401836395,0.46093520522117615,0.20808258652687073,0.29920104146003723
0.6917623281478882,0.12209996581077576,-0.1501120626926422,-0.24686972796916962,-0.053755078464746475,0.022068403661251068,-0.10606405138969421,1.8447325229644775,-0.04587206989526749,-0.062220845371484756,-0.5717598795890808,-1.1909734010696411,-3.856881618499756,-0.028991419821977615,-0.9392902851104736,-0.43339791893959045,-1.1112064123153687,-0.016879435628652573,-1.0013227462768555,0.28424063324928284,-0.24093833565711975,-0.28642821311950684,0.41779711842536926,0.283216655254364,0.3259488642215729
0.5833886861801147,0.2029990404844284,-0.03702476993203163,-0.2893688976764679,-0.09995468705892563,-0.036895811557769775,0.017939390614628792,1.6884841918945312,-0.09276701509952545,-0.0012870022328570485,-0.5980491638183594,-1.1074193716049194,-4.03796911239624,-0.1005934551358223,-0.9654688835144043,-0.4763910174369812,-0.982880175113678,-0.05308543145656586,-0.8618757724761963,0.16103693842887878,-0.20686961710453033,-0.2285083532333374,0.36764952540397644,0.21679548919200897,0.35369521379470825
0.6608878374099731,0.19133464992046356,-0.2683345079421997,-0.19718962907791138,-0.09166555851697922,0.14773018658161163,-0.12215773016214371,1.8676644563674927,-0.11998501420021057,-0.024478517472743988,-0.5681044459342957,-1.0126516819000244,-3.8646106719970703,0.014437965117394924,-0.8201059103012085,-0.4977964460849762,-0.9149216413497925,-0.04696393385529518,-0.9602203369140625,0.44554373621940613,-0.18204252421855927,-0.39167121052742004,0.4268006980419159,0.34108230471611023,0.3082529306411743
0.5780338644981384,0.20520351827144623,-0.12735620141029358,-0.24839165806770325,-0.08305731415748596,0.0497797355055809,0.01956034079194069,1.8066667318344116,-0.1735483705997467,0.06253372877836227,-0.5373063087463379,-1.0307966470718384,-3.899136781692505,-0.064544178545475,-0.8505573868751526,-0.4389350712299347,-0.8736187219619751,-0.061082515865564346,-0.8195963501930237,0.26826027035713196,-0.15623414516448975,-0.29897311329841614,0.38913968205451965,0.29040956497192383,0.3552294671535492
0.610569953918457,0.20640358328819275,-0.19245854020118713,-0.14552165567874908,-0.033916737884283066,0.1388898640871048,-0.048571810126304626,1.8601617813110352,-0.1592838317155838,-0.05779041349887848,-0.5084051489830017,-1.1162769794464111,-3.960942506790161,-0.014144311659038067,-0.8006678819656372,-0.47559043765068054,-0.9112985134124756,-0.04388579726219177,-0.8593536615371704,0.2887462377548218,-0.1631489396095276,-0.3471778333187103,0.42539626359939575,0.2280755192041397,0.3143188953399658
0.6718588471412659,0.02113909274339676,-0.17456483840942383,-0.11182022839784622,-0.028052404522895813,0.11439463496208191,0.047803398221731186,1.7963935136795044,-0.1137436181306839,0.07673701643943787,-0.5160149335861206,-1.089396595954895,-3.7688076496124268,0.06439152359962463,-0.8067999482154846,-0.5385202169418335,-0.9747775793075562,0.021623913198709488,-1.0283970832824707,0.1689867526292801,-0.15896092355251312,-0.3323524296283722,0.36017754673957825,0.3371819853782654,0.3786177933216095
0.656118631362915,0.10303881764411926,-0.1956101357936859,-0.27193835377693176,-0.07468829303979874,0.02553059719502926,0.015949862077832222,1.8230836391448975,-0.05603500083088875,-0.025392848998308182,-0.5590894222259521,-1.0408211946487427,-3.8456015586853027,0.01263922918587923,-0.9723124504089355,-0.43113622069358826,-1.0573610067367554,-0.025226999074220657,-1.0326720476150513,0.2837006747722626,-0.22664164006710052,-0.3485945463180542,0.446503221988678,0.30080947279930115,0.3382836878299713
0.629146158695221,0.13918264210224152,-0.216312438249588,-0.057375311851501465,-0.08843470364809036,0.25280633568763733,0.06999005377292633,1.817993402481079,-0.22573959827423096,-0.013127860613167286,-0.44315746426582336,-1.080843210220337,-4.014553070068359,0.09955669939517975,-0.6925965547561646,-0.37135082483291626,-0.8478182554244995,-0.002480035647749901,-1.0188391208648682,0.2379247546195984,-0.07477287203073502,-0.3713899552822113,0.349159836769104,0.26260751485824585,0.33092182874679565
